"Date/Time","Lat","Lon","Base"
"5/7/2014 13:06:00",40.7511,-73.9905,"B02617"
"5/7/2014 13:06:00",40.7678,-73.8615,"B02617"
"5/7/2014 13:07:00",40.7689,-73.9822,"B02617"
"5/7/2014 13:07:00",40.7589,-73.9735,"B02617"
"5/7/2014 13:08:00",40.7153,-74.0111,"B02617"
"5/7/2014 13:08:00",40.6043,-73.9731,"B02617"
"5/7/2014 13:08:00",40.7614,-74.0002,"B02617"
"5/7/2014 13:09:00",40.7352,-74.0003,"B02617"
"5/7/2014 13:09:00",40.7196,-73.9895,"B02617"
"5/7/2014 13:10:00",40.7783,-73.9627,"B02617"
"5/7/2014 13:10:00",40.7424,-73.988,"B02617"
"5/7/2014 13:10:00",40.7939,-73.9513,"B02617"
"5/7/2014 13:11:00",40.6724,-73.9066,"B02617"
"5/7/2014 13:12:00",40.7583,-73.9732,"B02617"
"5/7/2014 13:13:00",40.7697,-73.9666,"B02617"
"5/7/2014 13:13:00",40.7368,-73.9785,"B02617"
"5/7/2014 13:14:00",40.7637,-73.968,"B02617"
"5/7/2014 13:14:00",40.7041,-74.0089,"B02617"
"5/7/2014 13:15:00",40.7364,-74.002,"B02617"
"5/7/2014 13:15:00",40.7218,-73.9837,"B02617"
"5/7/2014 13:15:00",40.7609,-73.9719,"B02617"
"5/7/2014 13:15:00",40.7353,-74.0098,"B02617"
"5/7/2014 13:16:00",40.7563,-73.9709,"B02617"
"5/7/2014 13:16:00",40.7479,-74.0067,"B02617"
"5/7/2014 13:16:00",40.7565,-73.9892,"B02617"
"5/7/2014 13:16:00",40.7565,-73.9892,"B02617"
"5/7/2014 13:17:00",40.7679,-73.9823,"B02617"
"5/7/2014 13:17:00",40.7194,-74.0071,"B02617"
"5/7/2014 13:18:00",40.7461,-74.0063,"B02617"
"5/7/2014 13:18:00",40.724,-74.0002,"B02617"
"5/7/2014 13:18:00",40.7538,-73.9774,"B02617"
"5/7/2014 13:19:00",40.7576,-73.9669,"B02617"
"5/7/2014 13:19:00",40.7463,-73.9934,"B02617"
"5/7/2014 13:20:00",40.757,-73.9782,"B02617"
"5/7/2014 13:20:00",40.7405,-73.938,"B02617"
"5/7/2014 13:21:00",40.7531,-73.98,"B02617"
"5/7/2014 13:21:00",40.7606,-73.9818,"B02617"
"5/7/2014 13:21:00",40.7428,-73.9866,"B02617"
"5/7/2014 13:21:00",40.6925,-73.9971,"B02617"
"5/7/2014 13:22:00",40.7448,-73.9888,"B02617"
"5/7/2014 13:22:00",40.7102,-74.0086,"B02617"
"5/7/2014 13:23:00",40.727,-73.9878,"B02617"
"5/7/2014 13:23:00",40.7334,-73.9931,"B02617"
"5/7/2014 13:24:00",40.7607,-73.9579,"B02617"
"5/7/2014 13:24:00",40.7432,-73.9823,"B02617"
"5/7/2014 13:24:00",40.8859,-73.9129,"B02617"
"5/7/2014 13:24:00",40.7178,-74.0031,"B02617"
"5/7/2014 13:25:00",40.7692,-73.8657,"B02617"
"5/7/2014 13:26:00",40.6487,-73.7834,"B02617"
"5/7/2014 13:27:00",40.7677,-73.8613,"B02617"
"5/7/2014 13:28:00",40.7519,-73.978,"B02617"
"5/7/2014 13:29:00",40.7875,-73.9544,"B02617"
"5/7/2014 13:29:00",40.7162,-73.961,"B02617"
"5/7/2014 13:29:00",40.7913,-73.9533,"B02617"
"5/7/2014 13:29:00",40.7195,-74.0005,"B02617"
"5/7/2014 13:30:00",40.7541,-73.9745,"B02617"
"5/7/2014 13:31:00",40.7471,-73.993,"B02617"
"5/7/2014 13:31:00",40.6856,-73.9763,"B02617"
"5/7/2014 13:31:00",40.7743,-73.8724,"B02617"
"5/7/2014 13:31:00",40.6974,-73.9841,"B02617"
"5/7/2014 13:32:00",40.717,-74.0327,"B02617"
"5/7/2014 13:32:00",40.7525,-73.9954,"B02617"
"5/7/2014 13:33:00",40.7649,-73.9832,"B02617"
"5/7/2014 13:34:00",40.7024,-74.0129,"B02617"
"5/7/2014 13:36:00",40.7582,-73.9753,"B02617"
"5/7/2014 13:36:00",40.7582,-73.9753,"B02617"
"5/7/2014 13:36:00",40.7524,-73.9918,"B02617"
"5/7/2014 13:36:00",40.7652,-73.9643,"B02617"
"5/7/2014 13:36:00",40.6834,-73.965,"B02617"
"5/7/2014 13:37:00",40.6928,-73.9708,"B02617"
"5/7/2014 13:37:00",40.7044,-74.0116,"B02617"
"5/7/2014 13:37:00",40.7417,-73.9937,"B02617"
"5/7/2014 13:37:00",40.7316,-73.9743,"B02617"
"5/7/2014 13:38:00",40.7513,-74.0068,"B02617"
"5/7/2014 13:38:00",40.748,-74.0067,"B02617"
"5/7/2014 13:40:00",40.7619,-73.9721,"B02617"
"5/7/2014 13:40:00",40.7369,-73.9899,"B02617"
"5/7/2014 13:40:00",40.7486,-73.9927,"B02617"
"5/7/2014 13:41:00",40.7643,-73.9692,"B02617"
"5/7/2014 13:42:00",40.7304,-74.0091,"B02617"
"5/7/2014 13:42:00",40.7643,-73.973,"B02617"
"5/7/2014 13:42:00",40.6449,-73.7819,"B02617"
"5/7/2014 13:42:00",40.7574,-73.988,"B02617"
"5/7/2014 13:43:00",40.7903,-73.9717,"B02617"
"5/7/2014 13:43:00",40.7558,-73.9707,"B02617"
"5/7/2014 13:43:00",40.7484,-73.989,"B02617"
"5/7/2014 13:43:00",40.7724,-73.8946,"B02617"
"5/7/2014 13:43:00",40.7501,-73.9792,"B02617"
"5/7/2014 13:43:00",40.7648,-73.9529,"B02617"
"5/7/2014 13:43:00",40.7648,-73.9529,"B02617"
"5/7/2014 13:43:00",40.7586,-73.9771,"B02617"
"5/7/2014 13:43:00",40.7245,-73.9916,"B02617"
"5/7/2014 13:44:00",40.756,-73.9754,"B02617"
"5/7/2014 13:44:00",40.7663,-73.9818,"B02617"
"5/7/2014 13:44:00",40.7757,-73.9833,"B02617"
"5/7/2014 13:44:00",40.7229,-74.0082,"B02617"
"5/7/2014 13:45:00",40.7677,-73.9818,"B02617"
"5/7/2014 13:46:00",40.7547,-73.9996,"B02617"
"5/7/2014 13:46:00",40.7152,-74.0022,"B02617"
"5/7/2014 13:46:00",40.7691,-73.9945,"B02617"
"5/7/2014 13:46:00",40.7757,-73.9442,"B02617"
"5/7/2014 13:46:00",40.7615,-73.9701,"B02617"
"5/7/2014 13:47:00",40.645,-73.7819,"B02617"
"5/7/2014 13:47:00",40.73,-74.0021,"B02617"
"5/7/2014 13:47:00",40.7375,-73.9895,"B02617"
"5/7/2014 13:47:00",40.7208,-73.9861,"B02617"
"5/7/2014 13:48:00",40.7382,-74.0093,"B02617"
"5/7/2014 13:51:00",40.7397,-74.0026,"B02617"
"5/7/2014 13:51:00",40.7603,-73.9802,"B02617"
"5/7/2014 13:51:00",40.7603,-73.9802,"B02617"
"5/7/2014 13:51:00",40.7076,-74.0039,"B02617"
"5/7/2014 13:51:00",40.7076,-74.0039,"B02617"
"5/7/2014 13:51:00",40.7445,-73.9833,"B02617"
"5/7/2014 13:51:00",40.7341,-74.0025,"B02617"
"5/7/2014 13:52:00",40.7679,-73.9836,"B02617"
"5/7/2014 13:52:00",40.7498,-73.9699,"B02617"
"5/7/2014 13:53:00",40.757,-73.9773,"B02617"
"5/7/2014 13:53:00",40.6977,-73.9679,"B02617"
"5/7/2014 13:53:00",40.7079,-74.0058,"B02617"
"5/7/2014 13:53:00",40.7447,-73.9831,"B02617"
"5/7/2014 13:54:00",40.7686,-73.8626,"B02617"
"5/7/2014 13:54:00",40.7429,-73.9913,"B02617"
"5/7/2014 13:54:00",40.7513,-74.0069,"B02617"
"5/7/2014 13:54:00",40.7335,-73.99,"B02617"
"5/7/2014 13:55:00",40.7611,-73.9714,"B02617"
"5/7/2014 13:55:00",40.7506,-73.9734,"B02617"
"5/7/2014 13:55:00",40.757,-73.9768,"B02617"
"5/7/2014 13:56:00",40.7204,-73.994,"B02617"
"5/7/2014 13:57:00",40.7265,-73.9408,"B02617"
"5/7/2014 13:57:00",40.7804,-73.9611,"B02617"
"5/7/2014 13:57:00",40.7586,-73.9871,"B02617"
"5/7/2014 13:57:00",40.7259,-73.9919,"B02617"
"5/7/2014 13:59:00",40.6337,-73.8924,"B02617"
"5/7/2014 13:59:00",40.7536,-73.9925,"B02617"
"5/7/2014 13:59:00",40.7457,-74.0058,"B02617"
"5/7/2014 13:59:00",40.7481,-74.0003,"B02617"
"5/7/2014 14:00:00",40.7741,-73.8725,"B02617"
"5/7/2014 14:00:00",40.7421,-74.0045,"B02617"
"5/7/2014 14:01:00",40.7033,-74.0144,"B02617"
"5/7/2014 14:01:00",40.7499,-74.0026,"B02617"
"5/7/2014 14:01:00",40.7028,-74.0114,"B02617"
"5/7/2014 14:01:00",40.7507,-73.9774,"B02617"
"5/7/2014 14:01:00",40.6949,-74.178,"B02617"
"5/7/2014 14:02:00",40.7382,-74.0094,"B02617"
"5/7/2014 14:02:00",40.7848,-73.9539,"B02617"
"5/7/2014 14:02:00",40.7638,-73.9796,"B02617"
"5/7/2014 14:03:00",40.7239,-74.006,"B02617"
"5/7/2014 14:03:00",40.7502,-73.9879,"B02617"
"5/7/2014 14:04:00",40.7424,-73.9836,"B02617"
"5/7/2014 14:04:00",40.7633,-73.9741,"B02617"
"5/7/2014 14:04:00",40.7633,-73.9741,"B02617"
"5/7/2014 14:04:00",40.7233,-74.0061,"B02617"
"5/7/2014 14:04:00",40.7638,-73.9733,"B02617"
"5/7/2014 14:04:00",40.7761,-73.9603,"B02617"
"5/7/2014 14:04:00",40.7615,-73.9867,"B02617"
"5/7/2014 14:05:00",40.7963,-73.9253,"B02617"
"5/7/2014 14:05:00",40.7446,-73.9905,"B02617"
"5/7/2014 14:05:00",40.7455,-74.0085,"B02617"
"5/7/2014 14:05:00",40.7543,-73.9746,"B02617"
"5/7/2014 14:05:00",40.7543,-73.9746,"B02617"
"5/7/2014 14:06:00",40.7735,-73.9449,"B02617"
"5/7/2014 14:06:00",40.7399,-73.9896,"B02617"
"5/7/2014 14:07:00",40.6897,-73.916,"B02617"
"5/7/2014 14:07:00",40.7743,-73.8725,"B02617"
"5/7/2014 14:08:00",40.7303,-73.9862,"B02617"
"5/7/2014 14:08:00",40.7654,-73.9708,"B02617"
"5/7/2014 14:09:00",40.7657,-73.9707,"B02617"
"5/7/2014 14:10:00",40.7356,-74.0031,"B02617"
"5/7/2014 14:10:00",40.7623,-73.9826,"B02617"
"5/7/2014 14:11:00",40.7462,-73.9827,"B02617"
"5/7/2014 14:11:00",40.7214,-73.9985,"B02617"
"5/7/2014 14:11:00",40.7562,-73.9728,"B02617"
"5/7/2014 14:12:00",40.7732,-73.8856,"B02617"
"5/7/2014 14:12:00",40.7336,-73.9598,"B02617"
"5/7/2014 14:12:00",40.79,-73.9499,"B02617"
"5/7/2014 14:13:00",40.6734,-73.9334,"B02617"
"5/7/2014 14:13:00",40.7592,-73.9925,"B02617"
"5/7/2014 14:14:00",40.6774,-73.9871,"B02617"
"5/7/2014 14:14:00",40.7636,-73.9694,"B02617"
"5/7/2014 14:15:00",40.7599,-73.9963,"B02617"
"5/7/2014 14:15:00",40.7646,-73.9778,"B02617"
"5/7/2014 14:15:00",40.7402,-73.9858,"B02617"
"5/7/2014 14:15:00",40.7678,-73.88,"B02617"
"5/7/2014 14:15:00",40.7827,-73.957,"B02617"
"5/7/2014 14:16:00",40.7901,-73.9707,"B02617"
"5/7/2014 14:16:00",40.7527,-73.9965,"B02617"
"5/7/2014 14:16:00",40.732,-73.9939,"B02617"
"5/7/2014 14:16:00",40.732,-73.9939,"B02617"
"5/7/2014 14:16:00",40.7887,-74.0447,"B02617"
"5/7/2014 14:17:00",40.6823,-73.9957,"B02617"
"5/7/2014 14:17:00",40.7535,-73.9774,"B02617"
"5/7/2014 14:17:00",40.7182,-73.9977,"B02617"
"5/7/2014 14:18:00",40.7626,-73.9739,"B02617"
"5/7/2014 14:18:00",40.7503,-73.9401,"B02617"
"5/7/2014 14:18:00",40.7275,-73.9939,"B02617"
"5/7/2014 14:19:00",40.6817,-73.9769,"B02617"
"5/7/2014 14:19:00",40.7796,-73.9458,"B02617"
"5/7/2014 14:19:00",40.7796,-73.9458,"B02617"
"5/7/2014 14:19:00",40.7546,-73.9794,"B02617"
"5/7/2014 14:20:00",40.6449,-73.782,"B02617"
"5/7/2014 14:20:00",40.7643,-73.9686,"B02617"
"5/7/2014 14:20:00",40.7345,-73.7856,"B02617"
"5/7/2014 14:20:00",40.7601,-73.976,"B02617"
"5/7/2014 14:20:00",40.7425,-73.9918,"B02617"
"5/7/2014 14:20:00",40.7371,-73.9829,"B02617"
"5/7/2014 14:21:00",40.7036,-74.013,"B02617"
"5/7/2014 14:21:00",40.7644,-73.9885,"B02617"
"5/7/2014 14:21:00",40.751,-73.9983,"B02617"
"5/7/2014 14:22:00",40.7345,-74.0058,"B02617"
"5/7/2014 14:22:00",40.7419,-73.9748,"B02617"
"5/7/2014 14:22:00",40.7528,-73.9793,"B02617"
"5/7/2014 14:22:00",40.7505,-73.9983,"B02617"
"5/7/2014 14:22:00",40.8994,-73.9011,"B02617"
"5/7/2014 14:22:00",40.7621,-73.9672,"B02617"
"5/7/2014 14:22:00",40.7213,-73.9948,"B02617"
"5/7/2014 14:23:00",40.7541,-73.985,"B02617"
"5/7/2014 14:24:00",40.7515,-73.9702,"B02617"
"5/7/2014 14:24:00",40.7515,-73.9702,"B02617"
"5/7/2014 14:24:00",40.6446,-73.7825,"B02617"
"5/7/2014 14:25:00",40.7388,-74.0074,"B02617"
"5/7/2014 14:25:00",40.7044,-73.9868,"B02617"
"5/7/2014 14:25:00",40.7044,-73.9868,"B02617"
"5/7/2014 14:25:00",40.6854,-73.989,"B02617"
"5/7/2014 14:26:00",40.7198,-73.9847,"B02617"
"5/7/2014 14:26:00",40.7582,-73.9753,"B02617"
