"Date/Time","Lat","Lon","Base"
"4/4/2014 8:40:00",40.7406,-74.0076,"B02598"
"4/4/2014 11:56:00",40.741,-74.0074,"B02598"
"4/4/2014 13:55:00",40.74,-74.006,"B02598"
"4/4/2014 14:01:00",40.7392,-74.0065,"B02598"
"4/4/2014 14:59:00",40.7397,-74.0064,"B02598"
"4/4/2014 15:47:00",40.7409,-74.0075,"B02598"
"4/4/2014 16:18:00",40.7407,-74.0077,"B02598"
"4/4/2014 16:37:00",40.7394,-74.0071,"B02598"
"4/4/2014 17:42:00",40.7406,-74.0077,"B02598"
"4/4/2014 18:09:00",40.7404,-74.0062,"B02598"
"4/4/2014 18:12:00",40.7405,-74.0078,"B02598"
"4/4/2014 19:09:00",40.7404,-74.0061,"B02598"
"4/4/2014 20:27:00",40.7406,-74.0068,"B02598"
"4/4/2014 20:38:00",40.7394,-74.007,"B02598"
"4/4/2014 21:56:00",40.7404,-74.0078,"B02598"
"4/4/2014 22:51:00",40.7405,-74.0078,"B02598"
"4/4/2014 23:23:00",40.7406,-74.0078,"B02598"
"4/5/2014 0:05:00",40.7409,-74.0074,"B02598"
"4/5/2014 0:20:00",40.7394,-74.0065,"B02598"
"4/5/2014 0:20:00",40.7406,-74.0077,"B02598"
"4/5/2014 0:31:00",40.7395,-74.0075,"B02598"
"4/5/2014 2:14:00",40.7409,-74.0074,"B02598"
"4/5/2014 2:22:00",40.7406,-74.0078,"B02598"
"4/5/2014 7:11:00",40.7399,-74.0059,"B02598"
"4/5/2014 16:35:00",40.7397,-74.0062,"B02598"
"4/5/2014 16:44:00",40.7406,-74.0076,"B02598"
"4/5/2014 18:49:00",40.7409,-74.0075,"B02598"
"4/5/2014 18:54:00",40.7403,-74.0078,"B02598"
"4/5/2014 19:00:00",40.74,-74.0071,"B02598"
"4/5/2014 19:29:00",40.7402,-74.0078,"B02598"
"4/5/2014 19:42:00",40.741,-74.0074,"B02598"
"4/5/2014 19:42:00",40.7402,-74.0077,"B02598"
"4/5/2014 21:15:00",40.7406,-74.0077,"B02598"
"4/5/2014 21:27:00",40.7397,-74.0064,"B02598"
"4/5/2014 21:45:00",40.7403,-74.0059,"B02598"
"4/5/2014 21:54:00",40.7401,-74.006,"B02598"
"4/5/2014 21:55:00",40.7408,-74.0071,"B02598"
"4/5/2014 21:58:00",40.741,-74.0071,"B02598"
"4/5/2014 22:12:00",40.7404,-74.0078,"B02598"
"4/5/2014 22:26:00",40.74,-74.0061,"B02598"
"4/5/2014 22:49:00",40.7393,-74.0065,"B02598"
"4/5/2014 22:55:00",40.7396,-74.0063,"B02598"
"4/5/2014 23:14:00",40.7395,-74.0059,"B02598"
"4/5/2014 23:18:00",40.7407,-74.0078,"B02598"
"4/5/2014 23:23:00",40.7399,-74.006,"B02598"
"4/5/2014 23:32:00",40.7397,-74.0062,"B02598"
"4/5/2014 23:32:00",40.7405,-74.0064,"B02598"
"4/5/2014 23:36:00",40.7394,-74.0078,"B02598"
